sourcePath,sourceLine,sourceClass,sourceClassFull,sourceMethod,sourceMethodFull,sourceStructure,targetPath,targetLine,targetClass,targetClassFull,targetMethod,targetMethodFull,targetStructure
"mro/two_parents_method_defined/main.py",17,,,,,,"mro/two_parents_method_defined/main.py",13,C,"mro.two_parents_method_defined.main.C",func,"mro.two_parents_method_defined.main.C.func",C.func
"mro/two_parents_method_defined/main.py",17,,,,,,"mro/two_parents_method_defined/main.py",13,C,"mro.two_parents_method_defined.main.C",func,"mro.two_parents_method_defined.main.C.func",C.func
"mro/two_parents_method_defined/callgraph.json",2,,,,,,"mro/two_parents_method_defined/callgraph.json",2,,,,,
"mro/two_parents_method_defined/callgraph.json",2,,,,,,"mro/two_parents_method_defined/callgraph.json",2,,,,,
"mro/two_parents_method_defined/callgraph.json",6,,,,,,"mro/two_parents_method_defined/callgraph.json",6,,,,,
"mro/two_parents_method_defined/callgraph.json",6,,,,,,"mro/two_parents_method_defined/callgraph.json",6,,,,,
"mro/two_parents_method_defined/callgraph.json",7,,,,,,"mro/two_parents_method_defined/callgraph.json",7,,,,,
"mro/two_parents_method_defined/callgraph.json",7,,,,,,"mro/two_parents_method_defined/callgraph.json",7,,,,,
"mro/two_parents_method_defined/callgraph.json",8,,,,,,"mro/two_parents_method_defined/callgraph.json",8,,,,,
"mro/two_parents_method_defined/callgraph.json",8,,,,,,"mro/two_parents_method_defined/callgraph.json",8,,,,,
"mro/two_parents_method_defined/callgraph.json",9,,,,,,"mro/two_parents_method_defined/callgraph.json",9,,,,,
"mro/two_parents_method_defined/callgraph.json",9,,,,,,"mro/two_parents_method_defined/callgraph.json",9,,,,,
args/call/main.py,5,,,func,args.call.main.func,func,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,5,,,func,args.call.main.func,func,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,5,,,func,args.call.main.func,func,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,7,,,,,,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,7,,,,,,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,7,,,,,,args/call/main.py,4,,,func,args.call.main.func,func
args/call/main.py,7,,,,,,args/call/main.py,1,,,param_func,"args.call.main.param_func",param_func
args/call/main.py,7,,,,,,args/call/main.py,1,,,param_func,"args.call.main.param_func",param_func
args/call/main.py,7,,,,,,args/call/main.py,1,,,param_func,"args.call.main.param_func",param_func
args/call/callgraph.json,2,,,,,,args/call/callgraph.json,2,,,,,
args/call/callgraph.json,2,,,,,,args/call/callgraph.json,2,,,,,
args/call/callgraph.json,5,,,,,,args/call/callgraph.json,5,,,,,
args/call/callgraph.json,5,,,,,,args/call/callgraph.json,5,,,,,
args/call/callgraph.json,6,,,,,,args/call/callgraph.json,6,,,,,
args/call/callgraph.json,6,,,,,,args/call/callgraph.json,6,,,,,
args/param_call/main.py,2,,,func,"args.param_call.main.func",func,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,2,,,func,"args.param_call.main.func",func,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,2,,,func,"args.param_call.main.func",func,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,5,,,func2,"args.param_call.main.func2",func2,args/param_call/main.py,7,,,func3,"args.param_call.main.func3",func3
args/param_call/main.py,5,,,func2,"args.param_call.main.func2",func2,args/param_call/main.py,7,,,func3,"args.param_call.main.func3",func3
args/param_call/main.py,5,,,func2,"args.param_call.main.func2",func2,args/param_call/main.py,7,,,func3,"args.param_call.main.func3",func3
args/param_call/main.py,10,,,,,,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,10,,,,,,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,10,,,,,,args/param_call/main.py,1,,,func,"args.param_call.main.func",func
args/param_call/main.py,10,,,,,,args/param_call/main.py,4,,,func2,"args.param_call.main.func2",func2
args/param_call/main.py,10,,,,,,args/param_call/main.py,4,,,func2,"args.param_call.main.func2",func2
args/param_call/main.py,10,,,,,,args/param_call/main.py,4,,,func2,"args.param_call.main.func2",func2
"args/param_call/callgraph.json",2,,,,,,"args/param_call/callgraph.json",2,,,,,
"args/param_call/callgraph.json",2,,,,,,"args/param_call/callgraph.json",2,,,,,
"args/param_call/callgraph.json",6,,,,,,"args/param_call/callgraph.json",6,,,,,
"args/param_call/callgraph.json",6,,,,,,"args/param_call/callgraph.json",6,,,,,
"args/param_call/callgraph.json",9,,,,,,"args/param_call/callgraph.json",9,,,,,
"args/param_call/callgraph.json",9,,,,,,"args/param_call/callgraph.json",9,,,,,
"args/param_call/callgraph.json",10,,,,,,"args/param_call/callgraph.json",10,,,,,
"args/param_call/callgraph.json",10,,,,,,"args/param_call/callgraph.json",10,,,,,
args/nested_call/main.py,5,,,param_func,"args.nested_call.main.param_func",param_func,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,5,,,param_func,"args.nested_call.main.param_func",param_func,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,5,,,param_func,"args.nested_call.main.param_func",param_func,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,1,,,nested_func,"args.nested_call.main.nested_func",nested_func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,1,,,nested_func,"args.nested_call.main.nested_func",nested_func
args/nested_call/main.py,8,,,func,"args.nested_call.main.func",func,args/nested_call/main.py,1,,,nested_func,"args.nested_call.main.nested_func",nested_func
args/nested_call/main.py,10,,,,,,args/nested_call/main.py,10,,,,,
args/nested_call/main.py,10,,,,,,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,10,,,,,,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,10,,,,,,args/nested_call/main.py,4,,,param_func,"args.nested_call.main.param_func",param_func
args/nested_call/main.py,11,,,,,,args/nested_call/main.py,11,,,,,
args/nested_call/main.py,11,,,,,,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,11,,,,,,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,11,,,,,,args/nested_call/main.py,7,,,func,"args.nested_call.main.func",func
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,11,,,,,
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,11,,,,,
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,11,,,,,
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,10,,,,,
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,10,,,,,
args/nested_call/main.py,12,,,,,,args/nested_call/main.py,10,,,,,
"args/nested_call/callgraph.json",2,,,,,,"args/nested_call/callgraph.json",2,,,,,
"args/nested_call/callgraph.json",2,,,,,,"args/nested_call/callgraph.json",2,,,,,
"args/nested_call/callgraph.json",5,,,,,,"args/nested_call/callgraph.json",5,,,,,
"args/nested_call/callgraph.json",5,,,,,,"args/nested_call/callgraph.json",5,,,,,
"args/nested_call/callgraph.json",8,,,,,,"args/nested_call/callgraph.json",8,,,,,
"args/nested_call/callgraph.json",8,,,,,,"args/nested_call/callgraph.json",8,,,,,
"args/nested_call/callgraph.json",9,,,,,,"args/nested_call/callgraph.json",9,,,,,
"args/nested_call/callgraph.json",9,,,,,,"args/nested_call/callgraph.json",9,,,,,
"args/assigned_call/main.py",5,,,func,"args.assigned_call.main.func",func,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",5,,,func,"args.assigned_call.main.func",func,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",5,,,func,"args.assigned_call.main.func",func,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",7,,,,,,"args/assigned_call/main.py",7,,,,,
"args/assigned_call/main.py",7,,,,,,"args/assigned_call/main.py",1,,,param_func,"args.assigned_call.main.param_func",param_func
"args/assigned_call/main.py",7,,,,,,"args/assigned_call/main.py",1,,,param_func,"args.assigned_call.main.param_func",param_func
"args/assigned_call/main.py",7,,,,,,"args/assigned_call/main.py",1,,,param_func,"args.assigned_call.main.param_func",param_func
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",4,,,func,"args.assigned_call.main.func",func
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",7,,,,,
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",7,,,,,
"args/assigned_call/main.py",8,,,,,,"args/assigned_call/main.py",7,,,,,
"args/assigned_call/callgraph.json",2,,,,,,"args/assigned_call/callgraph.json",2,,,,,
"args/assigned_call/callgraph.json",2,,,,,,"args/assigned_call/callgraph.json",2,,,,,
"args/assigned_call/callgraph.json",5,,,,,,"args/assigned_call/callgraph.json",5,,,,,
"args/assigned_call/callgraph.json",5,,,,,,"args/assigned_call/callgraph.json",5,,,,,
"args/assigned_call/callgraph.json",6,,,,,,"args/assigned_call/callgraph.json",6,,,,,
"args/assigned_call/callgraph.json",6,,,,,,"args/assigned_call/callgraph.json",6,,,,,
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,,,
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,,,
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,,,
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",1,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",6,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",6,,,,,,"args/imported_call/main.py",1,,,,,
"args/imported_call/main.py",6,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",6,,,,,,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/main.py",6,,,,,,"args/imported_call/main.py",3,,,param_func,"args.imported_call.main.param_func",param_func
"args/imported_call/main.py",6,,,,,,"args/imported_call/main.py",3,,,param_func,"args.imported_call.main.param_func",param_func
"args/imported_call/main.py",6,,,,,,"args/imported_call/main.py",3,,,param_func,"args.imported_call.main.param_func",param_func
"args/imported_call/to_import.py",2,,,func,"args.imported_call.to_import.func",func,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/to_import.py",2,,,func,"args.imported_call.to_import.func",func,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/to_import.py",2,,,func,"args.imported_call.to_import.func",func,"args/imported_call/to_import.py",1,,,func,"args.imported_call.to_import.func",func
"args/imported_call/callgraph.json",2,,,,,,"args/imported_call/callgraph.json",2,,,,,
"args/imported_call/callgraph.json",2,,,,,,"args/imported_call/callgraph.json",2,,,,,
"args/imported_call/callgraph.json",5,,,,,,"args/imported_call/callgraph.json",5,,,,,
"args/imported_call/callgraph.json",5,,,,,,"args/imported_call/callgraph.json",5,,,,,
"args/imported_call/callgraph.json",6,,,,,,"args/imported_call/callgraph.json",6,,,,,
"args/imported_call/callgraph.json",6,,,,,,"args/imported_call/callgraph.json",6,,,,,
"args/imported_call/callgraph.json",9,,,,,,"args/imported_call/callgraph.json",9,,,,,
"args/imported_call/callgraph.json",9,,,,,,"args/imported_call/callgraph.json",9,,,,,
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,,,
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,,,
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,,,
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",1,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",6,,,,,,"args/imported_assigned_call/main.py",6,,,,,
"args/imported_assigned_call/main.py",6,,,,,,"args/imported_assigned_call/main.py",3,,,param_func,"args.imported_assigned_call.main.param_func",param_func
"args/imported_assigned_call/main.py",6,,,,,,"args/imported_assigned_call/main.py",3,,,param_func,"args.imported_assigned_call.main.param_func",param_func
"args/imported_assigned_call/main.py",6,,,,,,"args/imported_assigned_call/main.py",3,,,param_func,"args.imported_assigned_call.main.param_func",param_func
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/main.py",1,,,,,
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/main.py",6,,,,,
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/main.py",6,,,,,
"args/imported_assigned_call/main.py",7,,,,,,"args/imported_assigned_call/main.py",6,,,,,
"args/imported_assigned_call/to_import.py",2,,,func,"args.imported_assigned_call.to_import.func",func,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/to_import.py",2,,,func,"args.imported_assigned_call.to_import.func",func,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/to_import.py",2,,,func,"args.imported_assigned_call.to_import.func",func,"args/imported_assigned_call/to_import.py",1,,,func,"args.imported_assigned_call.to_import.func",func
"args/imported_assigned_call/callgraph.json",2,,,,,,"args/imported_assigned_call/callgraph.json",2,,,,,
"args/imported_assigned_call/callgraph.json",2,,,,,,"args/imported_assigned_call/callgraph.json",2,,,,,
"args/imported_assigned_call/callgraph.json",5,,,,,,"args/imported_assigned_call/callgraph.json",5,,,,,
"args/imported_assigned_call/callgraph.json",5,,,,,,"args/imported_assigned_call/callgraph.json",5,,,,,
"args/imported_assigned_call/callgraph.json",6,,,,,,"args/imported_assigned_call/callgraph.json",6,,,,,
"args/imported_assigned_call/callgraph.json",6,,,,,,"args/imported_assigned_call/callgraph.json",6,,,,,
"args/imported_assigned_call/callgraph.json",9,,,,,,"args/imported_assigned_call/callgraph.json",9,,,,,
"args/imported_assigned_call/callgraph.json",9,,,,,,"args/imported_assigned_call/callgraph.json",9,,,,,
.idea/vcs.xml,1,,,,,,.idea/vcs.xml,1,,,,,
.idea/misc.xml,1,,,,,,.idea/misc.xml,1,,,,,
.idea/.gitignore,3,,,,,,.idea/workspace.xml,1,,,,,
.idea/modules.xml,1,,,,,,.idea/modules.xml,1,,,,,
.idea/workspace.xml,1,,,,,,.idea/workspace.xml,1,,,,,
dicts/call/main.py,7,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,8,,,,,,dicts/call/main.py,1,,,func1,dicts.call.main.func1,func1
dicts/call/main.py,8,,,,,,dicts/call/main.py,1,,,func1,dicts.call.main.func1,func1
dicts/call/main.py,8,,,,,,dicts/call/main.py,1,,,func1,dicts.call.main.func1,func1
dicts/call/main.py,9,,,,,,dicts/call/main.py,4,,,func2,dicts.call.main.func2,func2
dicts/call/main.py,9,,,,,,dicts/call/main.py,4,,,func2,dicts.call.main.func2,func2
dicts/call/main.py,9,,,,,,dicts/call/main.py,4,,,func2,dicts.call.main.func2,func2
dicts/call/main.py,13,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,13,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,13,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,14,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,14,,,,,,dicts/call/main.py,7,,,,,
dicts/call/main.py,14,,,,,,dicts/call/main.py,7,,,,,
"dicts/call/callgraph.json",2,,,,,,"dicts/call/callgraph.json",2,,,,,
"dicts/call/callgraph.json",2,,,,,,"dicts/call/callgraph.json",2,,,,,
"dicts/call/callgraph.json",6,,,,,,"dicts/call/callgraph.json",6,,,,,
"dicts/call/callgraph.json",6,,,,,,"dicts/call/callgraph.json",6,,,,,
"dicts/call/callgraph.json",7,,,,,,"dicts/call/callgraph.json",7,,,,,
"dicts/call/callgraph.json",7,,,,,,"dicts/call/callgraph.json",7,,,,,
dicts/param/main.py,5,,,func1,dicts.param.main.func1,func1,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,5,,,func1,dicts.param.main.func1,func1,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,5,,,func1,dicts.param.main.func1,func1,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,7,,,,,,dicts/param/main.py,7,,,,,
dicts/param/main.py,7,,,,,,dicts/param/main.py,1,,,func2,dicts.param.main.func2,func2
dicts/param/main.py,7,,,,,,dicts/param/main.py,1,,,func2,dicts.param.main.func2,func2
dicts/param/main.py,7,,,,,,dicts/param/main.py,1,,,func2,dicts.param.main.func2,func2
dicts/param/main.py,9,,,,,,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,9,,,,,,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,9,,,,,,dicts/param/main.py,4,,,func1,dicts.param.main.func1,func1
dicts/param/main.py,9,,,,,,dicts/param/main.py,7,,,,,
dicts/param/main.py,9,,,,,,dicts/param/main.py,7,,,,,
dicts/param/main.py,9,,,,,,dicts/param/main.py,7,,,,,
"dicts/param/callgraph.json",2,,,,,,"dicts/param/callgraph.json",2,,,,,
"dicts/param/callgraph.json",2,,,,,,"dicts/param/callgraph.json",2,,,,,
"dicts/param/callgraph.json",5,,,,,,"dicts/param/callgraph.json",5,,,,,
